Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Reef_ID,Realm_Name,Ecoregion_Name,Country_Name,State_Island_Province_Name,City_Town_Name,region,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,Date,Site_Comments,date_ch,Bleaching_Comments
7990,10312030,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,30,6,2019,10,Nutrient Indicator Algae,2.5,Population,0,262.15,303.02,300.12,295.17,304.78,1.85,7,0.9,0.91,0,-4.16,2.9,14.86,5.59,25.71,6.57,8.28,3.08,17.28,2.38,0.73,1.85,-7.12,2.47,-2.17,1.43,1.43,5.86,0.71,0.23,1.02,7.95,0.35,2019/6/30,nd,2019/6/30,
7990,10312031,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,30,6,2019,5,Hard Coral,48.12,Population,0,262.15,303.02,300.12,295.17,304.78,1.85,7,0.9,0.91,0,-4.16,2.9,14.86,5.59,25.71,6.57,8.28,3.08,17.28,2.38,0.73,1.85,-7.12,2.47,-2.17,1.43,1.43,5.86,0.71,0.23,1.02,7.95,0.35,2019/6/30,nd,2019/6/30,
7990,10312031,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,30,6,2019,5,Nutrient Indicator Algae,0,Population,0,262.15,303.02,300.12,295.17,304.78,1.85,7,0.9,0.91,0,-4.16,2.9,14.86,5.59,25.71,6.57,8.28,3.08,17.28,2.38,0.73,1.85,-7.12,2.47,-2.17,1.43,1.43,5.86,0.71,0.23,1.02,7.95,0.35,2019/6/30,nd,2019/6/30,
7990,10312032,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,1,7,2018,5,Hard Coral,46.25,Population,0,262.15,302.45,300.12,295.17,304.78,1.85,9,0.32,0.91,0,-4.16,2.9,13.71,5.59,25.71,6.57,4.23,3.08,17.28,2.38,0.16,1.85,-7.12,2.47,-2.17,2,1.43,5.86,0.71,0.19,1.02,7.95,0.35,2018/7/1,nd,2018/7/1,
7990,10312032,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,1,7,2018,5,Nutrient Indicator Algae,0,Population,0,262.15,302.45,300.12,295.17,304.78,1.85,9,0.32,0.91,0,-4.16,2.9,13.71,5.59,25.71,6.57,4.23,3.08,17.28,2.38,0.16,1.85,-7.12,2.47,-2.17,2,1.43,5.86,0.71,0.19,1.02,7.95,0.35,2018/7/1,nd,2018/7/1,
7990,10312034,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,11,6,2017,10,Hard Coral,50,Population,0,262.15,302.49,300.1,295.18,304.76,1.86,7,0.75,0.91,0,-4.13,2.95,11.71,5.68,26.14,6.29,2.09,3.09,17.27,2.37,0.18,1.86,-7.11,2.45,-2.19,5.14,1.44,6,0.86,0,1.02,7.91,0.35,2017/6/11,nd,2017/6/11,
7990,10312034,Reef_Check,22.0682,121.5163,Pacific,121.516333E.22.082083N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,147.63,Exposed,0.036,62.05,11,6,2017,10,Nutrient Indicator Algae,4.38,Population,0,262.15,302.49,300.1,295.18,304.76,1.86,7,0.75,0.91,0,-4.13,2.95,11.71,5.68,26.14,6.29,2.09,3.09,17.27,2.37,0.18,1.86,-7.11,2.45,-2.19,5.14,1.44,6,0.86,0,1.02,7.91,0.35,2017/6/11,nd,2017/6/11,
7991,10312024,Reef_Check,22.0705,121.5082,Pacific,121.508241E.22.070505N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,112.54,Exposed,0.036,62.05,30,4,2016,5,Hard Coral,20.62,Population,0,262.15,301.74,300.1,295.18,304.76,1.86,5,1.33,0.91,0,-4.13,2.95,8.29,5.68,26.14,6.29,1.18,3.09,17.27,2.37,-0.56,1.86,-7.11,2.45,-2.19,0.71,1.44,6,0.86,0,1.02,7.91,0.35,2016/4/30,nd,2016/4/30,
7991,10312024,Reef_Check,22.0705,121.5082,Pacific,121.508241E.22.070505N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,112.54,Exposed,0.036,62.05,30,4,2016,5,Nutrient Indicator Algae,2.5,Population,0,262.15,301.74,300.1,295.18,304.76,1.86,5,1.33,0.91,0,-4.13,2.95,8.29,5.68,26.14,6.29,1.18,3.09,17.27,2.37,-0.56,1.86,-7.11,2.45,-2.19,0.71,1.44,6,0.86,0,1.02,7.91,0.35,2016/4/30,nd,2016/4/30,
7993,10312035,Reef_Check,22.0821,121.5173,Pacific,121.5172889E.22.0821583N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,119.42,Exposed,0.036,62.05,30,4,2016,10,Hard Coral,68.12,Population,0,301.78,301.97,300.02,294.85,304.51,1.87,5,1.71,0.93,0,-3.72,2.88,11,5.95,29,7,2.04,3.2,17.87,2.5,-0.35,1.87,-7.46,2.19,-2.29,0,1.52,8,1,0,1.02,8.53,0.33,2016/4/30,nd,2016/4/30,
7993,10312035,Reef_Check,22.0821,121.5173,Pacific,121.5172889E.22.0821583N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,119.42,Exposed,0.036,62.05,30,4,2016,10,Nutrient Indicator Algae,5.62,Population,0,301.78,301.97,300.02,294.85,304.51,1.87,5,1.71,0.93,0,-3.72,2.88,11,5.95,29,7,2.04,3.2,17.87,2.5,-0.35,1.87,-7.46,2.19,-2.29,0,1.52,8,1,0,1.02,8.53,0.33,2016/4/30,nd,2016/4/30,
7994,10312075,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,1,7,2018,5,Hard Coral,61.25,Population,0,302.06,302.39,300.01,295.45,304.39,1.87,9,0.38,0.9,0,-4.09,2.78,14,6.1,26,7,4.55,3.23,18.42,2.4,0.21,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.34,1.01,7.46,0.37,2018/7/1,nd,2018/7/1,
7994,10312075,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,1,7,2018,5,Nutrient Indicator Algae,0,Population,0,302.06,302.39,300.01,295.45,304.39,1.87,9,0.38,0.9,0,-4.09,2.78,14,6.1,26,7,4.55,3.23,18.42,2.4,0.21,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.34,1.01,7.46,0.37,2018/7/1,nd,2018/7/1,
7994,10312076,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,1,7,2018,10,Hard Coral,64.38,Population,0,302.06,302.39,300.01,295.45,304.39,1.87,9,0.38,0.9,0,-4.09,2.78,14,6.1,26,7,4.55,3.23,18.42,2.4,0.21,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.34,1.01,7.46,0.37,2018/7/1,nd,2018/7/1,
7994,10312076,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,1,7,2018,10,Nutrient Indicator Algae,5,Population,0,302.06,302.39,300.01,295.45,304.39,1.87,9,0.38,0.9,0,-4.09,2.78,14,6.1,26,7,4.55,3.23,18.42,2.4,0.21,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.34,1.01,7.46,0.37,2018/7/1,nd,2018/7/1,
7994,10312077,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,30,6,2019,5,Hard Coral,50.62,Population,0,302.06,302.64,300.01,295.45,304.39,1.87,7,0.64,0.9,0,-4.09,2.78,17,6.1,26,7,10.14,3.23,18.42,2.4,0.46,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.62,1.01,7.46,0.37,2019/6/30,nd,2019/6/30,
7994,10312077,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,30,6,2019,5,Nutrient Indicator Algae,1.25,Population,0,302.06,302.64,300.01,295.45,304.39,1.87,7,0.64,0.9,0,-4.09,2.78,17,6.1,26,7,10.14,3.23,18.42,2.4,0.46,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.62,1.01,7.46,0.37,2019/6/30,nd,2019/6/30,
7994,10312078,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,30,6,2019,10,Hard Coral,63.75,Population,0,302.06,302.64,300.01,295.45,304.39,1.87,7,0.64,0.9,0,-4.09,2.78,17,6.1,26,7,10.14,3.23,18.42,2.4,0.46,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.62,1.01,7.46,0.37,2019/6/30,nd,2019/6/30,
7994,10312078,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,30,6,2019,10,Nutrient Indicator Algae,4.38,Population,0,302.06,302.64,300.01,295.45,304.39,1.87,7,0.64,0.9,0,-4.09,2.78,17,6.1,26,7,10.14,3.23,18.42,2.4,0.46,1.87,-6.73,2.21,-2.16,4,1.45,5,1,1.62,1.01,7.46,0.37,2019/6/30,nd,2019/6/30,
7994,10312080,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,10,6,2017,5,Hard Coral,49.38,Population,0,302.31,302.88,299.99,295.45,304.25,1.87,7,1.28,0.91,0,-4.03,2.95,13,6.09,25,7,4.45,3.24,19.5,2.44,0.57,1.87,-6.85,1.93,-2.3,4,1.18,5,0,0,0.77,6.8,0.24,2017/6/10,nd,2017/6/10,
7994,10312080,Reef_Check,22.0843,121.5533,Pacific,121.553278E.22.084278N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Taitung County,Lanyu Township,southeast,nd,153.6,Exposed,0.0355,61.64,10,6,2017,5,Nutrient Indicator Algae,3.75,Population,0,302.31,302.88,299.99,295.45,304.25,1.87,7,1.28,0.91,0,-4.03,2.95,13,6.09,25,7,4.45,3.24,19.5,2.44,0.57,1.87,-6.85,1.93,-2.3,4,1.18,5,0,0,0.77,6.8,0.24,2017/6/10,nd,2017/6/10,
7997,10311691,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,26,9,2018,5,Hard Coral,8.12,Population,0,299.17,301.15,299.79,294.33,304.72,2.1,9,-0.08,0.87,0,-5.39,2.72,7,4.48,20,6,1.43,2.51,13.43,1.99,-1.17,2.1,-7.98,2.39,-2.52,2,1.61,7,1,1.44,1.06,7.44,0.34,2018/9/26,nd,2018/9/26,
7997,10311691,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,26,9,2018,5,Nutrient Indicator Algae,5,Population,0,299.17,301.15,299.79,294.33,304.72,2.1,9,-0.08,0.87,0,-5.39,2.72,7,4.48,20,6,1.43,2.51,13.43,1.99,-1.17,2.1,-7.98,2.39,-2.52,2,1.61,7,1,1.44,1.06,7.44,0.34,2018/9/26,nd,2018/9/26,
7997,10311692,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,26,9,2018,10,Hard Coral,8.75,Population,0,299.17,301.15,299.79,294.33,304.72,2.1,9,-0.08,0.87,0,-5.39,2.72,7,4.48,20,6,1.43,2.51,13.43,1.99,-1.17,2.1,-7.98,2.39,-2.52,2,1.61,7,1,1.44,1.06,7.44,0.34,2018/9/26,nd,2018/9/26,
7997,10311692,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,26,9,2018,10,Nutrient Indicator Algae,0.62,Population,0,299.17,301.15,299.79,294.33,304.72,2.1,9,-0.08,0.87,0,-5.39,2.72,7,4.48,20,6,1.43,2.51,13.43,1.99,-1.17,2.1,-7.98,2.39,-2.52,2,1.61,7,1,1.44,1.06,7.44,0.34,2018/9/26,nd,2018/9/26,
7997,10311693,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,30,10,2019,5,Hard Coral,3.12,Population,0,297.67,299.59,299.79,294.33,304.72,2.1,13,-0.24,0.87,0,-5.39,2.72,17,4.48,20,6,0,2.51,13.43,1.99,-2.73,2.1,-7.98,2.39,-2.52,2,1.61,7,1,0,1.06,7.44,0.34,2019/10/30,nd,2019/10/30,
7997,10311693,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,30,10,2019,5,Nutrient Indicator Algae,6.88,Population,0,297.67,299.59,299.79,294.33,304.72,2.1,13,-0.24,0.87,0,-5.39,2.72,17,4.48,20,6,0,2.51,13.43,1.99,-2.73,2.1,-7.98,2.39,-2.52,2,1.61,7,1,0,1.06,7.44,0.34,2019/10/30,nd,2019/10/30,
7997,10311694,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,30,10,2019,10,Hard Coral,10,Population,0,297.67,299.59,299.79,294.33,304.72,2.1,13,-0.24,0.87,0,-5.39,2.72,17,4.48,20,6,0,2.51,13.43,1.99,-2.73,2.1,-7.98,2.39,-2.52,2,1.61,7,1,0,1.06,7.44,0.34,2019/10/30,nd,2019/10/30,
7997,10311694,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,30,10,2019,10,Nutrient Indicator Algae,5,Population,0,297.67,299.59,299.79,294.33,304.72,2.1,13,-0.24,0.87,0,-5.39,2.72,17,4.48,20,6,0,2.51,13.43,1.99,-2.73,2.1,-7.98,2.39,-2.52,2,1.61,7,1,0,1.06,7.44,0.34,2019/10/30,nd,2019/10/30,
7997,10311695,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,4,10,2010,5,Hard Coral,38.75,Population,0,299.51,301.78,299.77,294.33,304.72,2.11,6,0.63,0.87,0,-5.35,2.75,7,4.53,20,6,3.89,2.49,12.45,1.98,-0.53,2.11,-7.98,2.4,-2.53,2,1.52,7,1,2.35,1.07,7.5,0.33,2010/10/4,nd,2010/10/4,
7997,10311695,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,4,10,2010,5,Nutrient Indicator Algae,0,Population,0,299.51,301.78,299.77,294.33,304.72,2.11,6,0.63,0.87,0,-5.35,2.75,7,4.53,20,6,3.89,2.49,12.45,1.98,-0.53,2.11,-7.98,2.4,-2.53,2,1.52,7,1,2.35,1.07,7.5,0.33,2010/10/4,nd,2010/10/4,
7997,10311696,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,4,10,2010,10,Hard Coral,36.25,Population,0,299.51,301.78,299.77,294.33,304.72,2.11,6,0.63,0.87,0,-5.35,2.75,7,4.53,20,6,3.89,2.49,12.45,1.98,-0.53,2.11,-7.98,2.4,-2.53,2,1.52,7,1,2.35,1.07,7.5,0.33,2010/10/4,nd,2010/10/4,
7997,10311696,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,4,10,2010,10,Nutrient Indicator Algae,0,Population,0,299.51,301.78,299.77,294.33,304.72,2.11,6,0.63,0.87,0,-5.35,2.75,7,4.53,20,6,3.89,2.49,12.45,1.98,-0.53,2.11,-7.98,2.4,-2.53,2,1.52,7,1,2.35,1.07,7.5,0.33,2010/10/4,nd,2010/10/4,
7997,10311697,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,23,11,2016,10,Hard Coral,0.62,Population,0,297.04,299.51,299.77,294.33,304.72,2.11,14,0.85,0.87,0,-5.35,2.75,15,4.53,20,6,7.51,2.49,12.45,1.98,-2.8,2.11,-7.98,2.4,-2.53,3,1.52,7,1,2.73,1.07,7.5,0.33,2016/11/23,nd,2016/11/23,
7997,10311697,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,23,11,2016,10,Nutrient Indicator Algae,0,Population,0,297.04,299.51,299.77,294.33,304.72,2.11,14,0.85,0.87,0,-5.35,2.75,15,4.53,20,6,7.51,2.49,12.45,1.98,-2.8,2.11,-7.98,2.4,-2.53,3,1.52,7,1,2.73,1.07,7.5,0.33,2016/11/23,nd,2016/11/23,
7997,10311698,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,23,11,2016,5,Hard Coral,13.75,Population,0,297.04,299.51,299.77,294.33,304.72,2.11,14,0.85,0.87,0,-5.35,2.75,15,4.53,20,6,7.51,2.49,12.45,1.98,-2.8,2.11,-7.98,2.4,-2.53,3,1.52,7,1,2.73,1.07,7.5,0.33,2016/11/23,nd,2016/11/23,
7997,10311698,Reef_Check,22.3231,120.3656,Pacific,120.21.56E.22.19.23N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,133.11,Exposed,0.0549,59.1,23,11,2016,5,Nutrient Indicator Algae,0.62,Population,0,297.04,299.51,299.77,294.33,304.72,2.11,14,0.85,0.87,0,-5.35,2.75,15,4.53,20,6,7.51,2.49,12.45,1.98,-2.8,2.11,-7.98,2.4,-2.53,3,1.52,7,1,2.73,1.07,7.5,0.33,2016/11/23,nd,2016/11/23,
7998,10311715,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,4,11,2015,5,Hard Coral,63.75,Population,0,297.65,300.61,299.77,294.33,304.72,2.11,7,1,0.87,0,-5.35,2.75,6,4.53,20,6,0,2.49,12.45,1.98,-1.7,2.11,-7.98,2.4,-2.53,1,1.52,7,1,0,1.07,7.5,0.33,2015/11/4,nd,2015/11/4,
7998,10311715,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,4,11,2015,5,Nutrient Indicator Algae,9.38,Population,0,297.65,300.61,299.77,294.33,304.72,2.11,7,1,0.87,0,-5.35,2.75,6,4.53,20,6,0,2.49,12.45,1.98,-1.7,2.11,-7.98,2.4,-2.53,1,1.52,7,1,0,1.07,7.5,0.33,2015/11/4,nd,2015/11/4,
7998,10311716,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,15,10,2014,5,Hard Coral,35.62,Population,0,298.51,300.6,299.77,294.33,304.72,2.11,8,0.08,0.87,0,-5.35,2.75,7,4.53,20,6,3.48,2.49,12.45,1.98,-1.71,2.11,-7.98,2.4,-2.53,0,1.52,7,1,0,1.07,7.5,0.33,2014/10/15,nd,2014/10/15,
7998,10311716,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,15,10,2014,5,Nutrient Indicator Algae,15.62,Population,0,298.51,300.6,299.77,294.33,304.72,2.11,8,0.08,0.87,0,-5.35,2.75,7,4.53,20,6,3.48,2.49,12.45,1.98,-1.71,2.11,-7.98,2.4,-2.53,0,1.52,7,1,0,1.07,7.5,0.33,2014/10/15,nd,2014/10/15,
7998,10311718,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,4,11,2015,10,Hard Coral,38.75,Population,0,297.65,300.61,299.77,294.33,304.72,2.11,7,1,0.87,0,-5.35,2.75,6,4.53,20,6,0,2.49,12.45,1.98,-1.7,2.11,-7.98,2.4,-2.53,1,1.52,7,1,0,1.07,7.5,0.33,2015/11/4,nd,2015/11/4,
7998,10311718,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,4,11,2015,10,Nutrient Indicator Algae,3.12,Population,0,297.65,300.61,299.77,294.33,304.72,2.11,7,1,0.87,0,-5.35,2.75,6,4.53,20,6,0,2.49,12.45,1.98,-1.7,2.11,-7.98,2.4,-2.53,1,1.52,7,1,0,1.07,7.5,0.33,2015/11/4,nd,2015/11/4,
7998,10311719,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,31,10,2017,10,Hard Coral,16.25,Population,0,297.91,300.36,299.77,294.33,304.72,2.11,11,0.29,0.87,0,-5.35,2.75,14,4.53,20,6,6.49,2.49,12.45,1.98,-1.95,2.11,-7.98,2.4,-2.53,6,1.52,7,1,2.27,1.07,7.5,0.33,2017/10/31,nd,2017/10/31,
7998,10311719,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,31,10,2017,10,Nutrient Indicator Algae,0,Population,0,297.91,300.36,299.77,294.33,304.72,2.11,11,0.29,0.87,0,-5.35,2.75,14,4.53,20,6,6.49,2.49,12.45,1.98,-1.95,2.11,-7.98,2.4,-2.53,6,1.52,7,1,2.27,1.07,7.5,0.33,2017/10/31,nd,2017/10/31,
7998,10311720,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,31,10,2017,5,Hard Coral,10,Population,0,297.91,300.36,299.77,294.33,304.72,2.11,11,0.29,0.87,0,-5.35,2.75,14,4.53,20,6,6.49,2.49,12.45,1.98,-1.95,2.11,-7.98,2.4,-2.53,6,1.52,7,1,2.27,1.07,7.5,0.33,2017/10/31,nd,2017/10/31,
7998,10311720,Reef_Check,22.3248,120.3682,Pacific,120.22.5.69E.22.19.29.06N,Central Indo-Pacific,Taiwan and coastal China,Taiwan,Pingtung County,Liuqiu Township,Liuqiu Township,nd,166.35,Exposed,0.0549,59.1,31,10,2017,5,Nutrient Indicator Algae,8.12,Population,0,297.91,300.36,299.77,294.33,304.72,2.11,11,0.29,0.87,0,-5.35,2.75,14,4.53,20,6,6.49,2.49,12.45,1.98,-1.95,2.11,-7.98,2.4,-2.53,6,1.52,7,1,2.27,1.07,7.5,0.33,2017/10/31,nd,2017/10/31,
